TimeStep,Slice,Throughput_Mbps,Avg_SNR_dB,Avg_Delay_ms,Users,PRB_num,DL_Buffer,Scheduling,TxPower,ant_tilt_deg,user_throughput,CIO
1,URLLC,12.0465060992841,6.40014882619994,1.89001817509461,7,131,19,WF,26,11,1.72092944275487,0
2,URLLC,24.3237513216671,3.72185460351286,2.21682450687054,7,131,37.9534939007159,RR,26,11,3.47482161738101,0
3,URLLC,23.3228769197922,3.89721212014071,1.76330973999748,7,131,39.4269405509876,RR,26,11,3.33183955997032,0
4,URLLC,29.2790365957047,5.99790807620179,1.10708617098861,7,131,38.1990432422515,RR,26,11,4.18271951367211,0
5,URLLC,33.4269405509876,5.30867497904,0.726918660318438,7,131,33.4269405509876,RR,26,11,4.77527722156966,0
6,URLLC,20.7506918726547,5.13781570709176,1.13824167975003,7,131,25,RR,26,11,2.96438455323639,0
7,URLLC,23.5156768975722,3.43529469032035,1.30303285708871,7,131,27.2493081273453,RR,26,11,3.35938241393889,0
8,URLLC,26.13291769768,5.84269828721023,0.786346016479558,7,131,29,RR,26,11,3.73327395681143,0
9,URLLC,25.7453605623064,4.42859556025596,0.750479897727657,7,131,25.86708230232,RR,26,11,3.67790865175806,0
10,URLLC,20.1217217400136,4.1266664976666,0.643914202674879,7,131,20.1217217400136,RR,26,11,2.8745316771448,0
11,URLLC,20.7059771466924,5.71480831855182,0.904443470819083,7,131,27,RR,26,11,2.95799673524177,0
12,URLLC,31.74583539536,4.78331251559702,1.26481005656786,7,131,44.2940228533076,RR,26,11,4.53511934219429,0
13,URLLC,27.2790365957047,3.8526718206348,1.20448806796906,7,131,39.25416460464,RR,26,11,3.89700522795782,0
14,URLLC,25.9503255473835,4.23867663672701,1.5318916296539,7,131,37.2940228533076,RR,26,11,3.70718936391192,0
15,URLLC,26.4684053853397,4.25291605829613,1.33280817152594,7,131,36.4250203889439,RR,26,11,3.78120076933425,0
16,URLLC,30.7059771466924,5.87175269388627,0.967651652001162,7,131,36.6246540636726,RR,26,11,4.3865681638132,0
17,URLLC,28.0949796110561,5.53054512244876,1.15313975313936,7,131,34.0515946146603,RR,26,11,4.01356851586516,0
18,URLLC,21.9860024449557,3.06239506682125,2.65976682673024,7,131,36,RR,26,11,3.14085749213653,0
19,URLLC,24.0813230830197,5.0323320578232,1.78948483529804,7,131,37.9050203889439,RR,26,11,3.44018901185996,0
20,URLLC,16.8388948443724,4.57899421607489,1.33316394504778,7,131,31.1990432422515,RR,26,11,2.40555640633891,0
21,URLLC,19.0149093743401,6.37353440473245,1.18239662878993,7,79,28.3601483978791,RR,26,4,2.71641562490573,4
22,URLLC,15.6237690715609,4.25353197038161,1.03668964315191,7,79,19.3332869987053,RR,26,4,2.23196701022299,4
23,URLLC,10.7946474410631,3.43209854347277,0.847209147617977,7,79,14.7095179271444,RR,26,4,1.54209249158044,4
24,URLLC,9.4010198190464,2.45337487498622,1.22033552736576,7,79,13.4107051178738,RR,26,4,1.34300283129234,4
25,URLLC,16.669208256312,4.42150539557518,0.843461687032688,7,79,18.1595108166888,RR,26,4,2.38131546518743,4
26,URLLC,18.709208256312,4.32601391316106,0.938671399952981,7,79,20.4903025603768,RR,26,4,2.672744036616,4
27,URLLC,16.220664490774,4.30434482989789,0.922740769147579,7,79,17.7810943040648,RR,26,4,2.31723778439628,4
28,URLLC,15.0693869483654,2.77563680877658,1.12922178224864,7,79,18.070529810411,RR,26,4,2.1527695640522,4
29,URLLC,10.4463627592933,1.81375562458622,2.13005655187771,7,79,16.0011428620456,RR,26,4,1.49233753704191,4
30,URLLC,9.56053063573523,4.29247168510739,1.26568093453478,7,79,15,RR,26,4,1.36579009081932,4
31,URLLC,12.7197346821324,7.99696046471242,0.565928601925127,6,79,12.7197346821324,RR,26,4,2.1199557803554,4
32,URLLC,14.2960705560787,5.22127545265723,1.10768768950896,6,79,18,RR,26,4,2.38267842601312,4
33,URLLC,12.7039294439213,5.78622823906344,0.556375158525764,6,79,12.7039294439213,RR,26,4,2.11732157398688,4
34,URLLC,8,4.74324088112592,0.295310423891175,6,79,8,RR,26,4,1.33333333333333,4
35,URLLC,13.5130408302072,5.68047095516309,0.625254857216625,6,79,14,RR,26,4,2.2521734717012,4
36,URLLC,11.7496219514506,7.02233038257752,0.90458004156675,6,79,16.4869591697928,RR,26,4,1.95827032524177,4
37,URLLC,15.5130408302072,4.53780852840658,1.50820440991282,6,79,22.7373372183422,RR,26,4,2.58550680503453,4
38,URLLC,16.30276515762,5.07576222524703,0.815430677549084,6,79,19,RR,26,4,2.71712752627001,4
39,URLLC,10.30276515762,6.65439169299105,0.589900239900445,6,79,11,RR,26,4,1.71712752627001,4
40,URLLC,11.2626627816578,6.700130324656,0.605443727053818,6,79,12.69723484238,RR,26,4,1.87711046360963,4
41,URLLC,9.43457206072218,7.2775440170744,0.26256148349847,6,202,9.43457206072218,PF,27,2,1.57242867678703,1
42,URLLC,11,7.18107881738497,0.333994446952558,6,202,11,PF,27,2,1.83333333333333,1
43,URLLC,9,8.18713877350949,0.264462780463541,6,202,9,PF,27,2,1.5,1
44,URLLC,13,5.85746405482967,0.286380330207823,6,202,13,PF,27,2,2.16666666666667,1
45,URLLC,9,9.59643089140307,0.204403933178272,6,202,9,PF,27,2,1.5,1
46,URLLC,12.5214675499335,5.54192938942058,0.490639482878741,6,202,13,PF,27,2,2.08691125832225,1
47,URLLC,7.47853245006651,6.81080216863246,0.20823228734489,6,202,7.47853245006651,PF,27,2,1.24642207501108,1
48,URLLC,12,7.07096898106972,0.385166502510825,6,202,12,PF,27,2,2,1
49,URLLC,14,8.36679266755213,0.351134121695742,6,202,14,PF,27,2,2.33333333333333,1
50,URLLC,14,8.52783115310948,0.310769092625884,6,202,14,PF,27,2,2.33333333333333,1
51,URLLC,10,7.57910588062339,0.351060406993814,6,202,10,PF,27,2,1.66666666666667,1
52,URLLC,8,8.58254804288572,0.263907924200039,6,202,8,PF,27,2,1.33333333333333,1
53,URLLC,11,7.58019206921318,0.287244651382542,6,202,11,PF,27,2,1.83333333333333,1
54,URLLC,15,8.20322480051158,0.286544132741485,6,202,15,PF,27,2,2.5,1
55,URLLC,11,8.37735021356722,0.329903393243163,6,202,11,PF,27,2,1.83333333333333,1
56,URLLC,8,7.10673904671922,0.332557966694961,6,202,8,PF,27,2,1.33333333333333,1
57,URLLC,14,7.0806017006706,0.38485532738273,6,202,14,PF,27,2,2.33333333333333,1
58,URLLC,13,7.82408472039159,0.376953608485735,6,202,13,PF,27,2,2.16666666666667,1
59,URLLC,13,6.26390557307234,0.397021229363243,6,202,13,PF,27,2,2.16666666666667,1
60,URLLC,19,7.06706982598541,0.401160891521684,6,202,19,PF,27,2,3.16666666666667,1
61,URLLC,15,10.976884801196,0.369918580391219,6,121,15,RR,30,6,2.5,-1
62,URLLC,15,9.57733586550353,0.395804765431382,6,121,15,RR,30,6,2.5,-1
63,URLLC,6,8.88627286948687,0.258029852371591,6,121,6,RR,30,6,1,-1
64,URLLC,15,9.85697305683868,0.357990741472797,6,121,15,RR,30,6,2.5,-1
65,URLLC,13,10.0276437080002,0.354526281416883,6,121,13,RR,30,6,2.16666666666667,-1
66,URLLC,12,8.62950105315632,0.442377254557925,6,121,12,RR,30,6,2,-1
67,URLLC,8,10.3172976855439,0.294222891804398,6,121,8,RR,30,6,1.33333333333333,-1
68,URLLC,10,7.72036707154831,0.333721681853183,6,121,10,RR,30,6,1.66666666666667,-1
69,URLLC,18,11.3178092549863,0.363936293560619,6,121,18,RR,30,6,3,-1
70,URLLC,11,9.37441799921339,0.362321602183462,6,121,11,RR,30,6,1.83333333333333,-1
71,URLLC,19,11.4165610254323,0.392322711780927,6,121,19,RR,30,6,3.16666666666667,-1
72,URLLC,14,8.97547183410718,0.366937333524972,6,121,14,RR,30,6,2.33333333333333,-1
73,URLLC,12,9.19326134475509,0.377556322829961,6,121,12,RR,30,6,2,-1
74,URLLC,12,9.31192603379398,0.391980456362661,6,121,12,RR,30,6,2,-1
75,URLLC,12,11.0738502176508,0.350241361181813,6,121,12,RR,30,6,2,-1
76,URLLC,15,9.41775049740803,0.401181310533097,6,121,15,RR,30,6,2.5,-1
77,URLLC,20,10.0381700180319,0.488657543593991,6,121,20,RR,30,6,3.33333333333333,-1
78,URLLC,12,9.24320079783893,0.286327913219009,6,121,12,RR,30,6,2,-1
79,URLLC,12,11.4362181030448,0.370604023614116,6,121,12,RR,30,6,2,-1
80,URLLC,9,9.11996429931345,0.343947824653241,6,121,9,RR,30,6,1.5,-1
81,URLLC,29,11.3296776801014,0.404606925583221,6,200,29,RR,32,10,4.83333333333333,-1
82,URLLC,20,12.7864990231817,0.333952448002171,6,200,20,RR,32,10,3.33333333333333,-1
83,URLLC,25,12.4735441606007,0.350860835911181,6,200,25,RR,32,10,4.16666666666667,-1
84,URLLC,28,12.5992550037271,0.374345852653736,6,200,28,RR,32,10,4.66666666666667,-1
85,URLLC,28,13.3787333368097,0.398920915179796,6,200,28,RR,32,10,4.66666666666667,-1
86,URLLC,22,10.6324892010295,0.396847929781171,6,200,22,RR,32,10,3.66666666666667,-1
87,URLLC,31,10.5650412828845,0.389466049272629,6,200,31,RR,32,10,5.16666666666667,-1
88,URLLC,18,13.242126566339,0.331438303435936,6,200,18,RR,32,10,3,-1
89,URLLC,21,12.2528478431965,0.333294120923342,6,200,21,RR,32,10,3.5,-1
90,URLLC,15,12.5694762380913,0.314178327820128,6,200,15,RR,32,10,2.5,-1
91,URLLC,22,13.3188421142945,0.337680574710356,6,200,22,RR,32,10,3.66666666666667,-1
92,URLLC,31,13.9110789223134,0.377378009680051,6,200,31,RR,32,10,5.16666666666667,-1
93,URLLC,24,12.831605422648,0.354693381324259,6,200,24,RR,32,10,4,-1
94,URLLC,34.8407959536028,8.70181196055107,0.564127580124533,7,200,35,RR,32,10,4.97725656480041,-1
95,URLLC,26.1592040463972,12.0977009786381,0.420272292880158,7,200,26.1592040463972,RR,32,10,3.73702914948531,-1
96,URLLC,31,11.3193272839122,0.532673934713962,7,200,31,RR,32,10,4.42857142857143,-1
97,URLLC,31,10.7000475762058,0.423847707728515,7,200,31,RR,32,10,4.42857142857143,-1
98,URLLC,30,10.3033130532453,0.397538792297163,7,200,30,RR,32,10,4.28571428571429,-1
99,URLLC,19,9.83803463624521,0.414406417165437,7,200,19,RR,32,10,2.71428571428571,-1
100,URLLC,21,10.6714412587173,0.363257547350817,7,200,21,RR,32,10,3,-1
101,URLLC,28.6646748714669,5.11339059748255,1.2095470814808,7,75,36,PF,27,16,4.0949535530667,4
102,URLLC,19.7129601809434,4.51974750600784,1.63301062729893,7,75,30.3353251285331,PF,27,16,2.8161371687062,4
103,URLLC,27.8879638503801,4.66138473955334,1.95349959469461,7,75,45.6223649475897,PF,27,16,3.98399483576858,4
104,URLLC,30.1609292442683,6.37218900926417,2.3057939205799,7,75,51.6623597346449,PF,27,16,4.30870417775261,4
105,URLLC,38.2992814409711,9.26346846113374,1.41455286031848,6,75,50.2788620287473,PF,27,16,6.38321357349519,4
106,URLLC,28.4229187690184,5.49284178453979,4.72419008526338,6,75,46.6607577533455,PF,27,16,4.73715312816974,4
107,URLLC,23.9675584726658,5.4098403580922,1.6142842374662,6,75,40.8318542069268,PF,27,16,3.99459307877764,4
108,URLLC,24.2368972908849,5.7000651194225,2.60246446970498,6,75,38.9130020336025,PF,27,16,4.03948288181415,4
109,URLLC,28.8377043466485,8.55915414824906,1.0331730790092,6,75,37.5930020336025,PF,27,16,4.80628405777475,4
110,URLLC,36.7166530740374,7.58699755951859,2.0019734382762,6,75,49.0811478266757,PF,27,16,6.11944217900623,4
111,URLLC,25.8052648724907,5.84321773203277,3.0224893991218,6,75,48,PF,27,16,4.30087747874846,4
112,URLLC,33.6874639717776,7.85187652851154,2.04884007234632,6,75,52.68,PF,27,16,5.6145773286296,4
113,URLLC,26.9656035902265,4.80239423533804,4.51885456529189,6,75,53.0811478266757,PF,27,16,4.49426726503775,4
114,URLLC,32.844795042634,6.75656746749396,1.37705414527342,6,75,49,PF,27,16,5.47413250710566,4
115,URLLC,29.9746491686513,5.99207446961371,1.43009286751583,6,75,42.0740571306903,PF,27,16,4.99577486144188,4
116,URLLC,31.9932825798067,8.56431174945482,1.25331770729507,6,75,38.0669664347049,PF,27,16,5.33221376330112,4
117,URLLC,24.9675584726658,8.45604431522364,1.16499716240143,6,75,35.1622956533515,PF,27,16,4.16125974544431,4
118,URLLC,31.2388521733243,7.70564659772796,1.12524492381848,6,75,40.1947371806856,PF,27,16,5.20647536222071,4
119,URLLC,23.7104866448948,6.42475971135956,2.40926680332093,6,75,32.7935893540099,PF,27,16,3.95174777414914,4
120,URLLC,25.2388521733243,8.16074810284939,1.19545881461399,6,75,37,PF,27,16,4.20647536222071,4
121,URLLC,18.4011478266757,10.5427661474445,1.0436372150222,6,72,31.0811478266757,RR,32,7,3.06685797111262,4
122,URLLC,27.32,10.642863334809,0.816840609055044,6,72,32,RR,32,7,4.55333333333333,4
123,URLLC,23,12.6795716999637,0.596068947111349,6,72,23,RR,32,7,3.83333333333333,4
124,URLLC,20,12.9004054035622,0.416906221183561,6,72,20,RR,32,7,3.33333333333333,4
125,URLLC,25,11.005521603952,0.555711020242306,6,72,25,RR,32,7,4.16666666666667,4
126,URLLC,21,11.9221919204589,0.535780994422012,6,72,21,RR,32,7,3.5,4
127,URLLC,20.0886117984533,10.053674788291,0.766746416996861,7,72,23,RR,32,7,2.86980168549333,4
128,URLLC,16.5323768111035,9.4901750997664,0.632555070198529,7,72,19,RR,32,7,2.36176811587194,4
129,URLLC,18.7405098320444,9.31159569897915,0.707895597088591,7,72,19.4676231888965,RR,32,7,2.67721569029206,4
130,URLLC,19.727113356852,11.1656044543489,0.532526477905216,7,72,19.727113356852,RR,32,7,2.81815905097886,4
131,URLLC,24.6,10.8820147299363,0.679675139549439,7,72,25,RR,32,7,3.51428571428571,4
132,URLLC,16.2810984148291,9.04613351938925,0.847520077569574,7,72,19.4,RR,32,7,2.32587120211844,4
133,URLLC,21.1189015851709,10.4235139823134,0.616508365470906,7,72,21.1189015851709,RR,32,7,3.0169859407387,4
134,URLLC,23,10.899420316713,0.562943450366671,7,72,23,RR,32,7,3.28571428571429,4
135,URLLC,26.7405098320444,11.2847925442841,1.1851458507578,7,72,33,RR,32,7,3.82007283314921,4
136,URLLC,20.6,11.711783889593,0.945534352923561,7,72,27.2594901679556,RR,32,7,2.94285714285714,4
137,URLLC,18.6,9.76381566299644,0.616503008194835,7,72,20,RR,32,7,2.65714285714286,4
138,URLLC,26,10.626600387188,0.597507605213863,7,72,26,RR,32,7,3.71428571428571,4
139,URLLC,21,10.3965345905678,0.541943090038838,7,72,21,RR,32,7,3,4
140,URLLC,18,8.87505017547858,0.470031636752111,7,72,18,RR,32,7,2.57142857142857,4
141,URLLC,7,4.69652052658299,0.225166490626214,7,114,7,RR,26,20,1,3
142,URLLC,2.86220409871653,4.93214890175969,0.233499124355045,7,114,3,RR,26,20,0.408886299816647,3
143,URLLC,5.13779590128347,5.01682153728008,0.200854421738462,7,114,5.13779590128347,RR,26,20,0.733970843040495,3
144,URLLC,6,5.5806376823214,0.260147112426651,7,114,6,RR,26,20,0.857142857142857,3
145,URLLC,8,4.47608867126082,0.330388851858357,7,114,8,RR,26,20,1.14285714285714,3
146,URLLC,1,4.39399955069587,0.0443566796861462,7,114,1,RR,26,20,0.142857142857143,3
147,URLLC,6.22252972117988,3.62813169801889,0.497515952996432,7,114,7,RR,26,20,0.888932817311411,3
148,URLLC,6.77747027882012,4.46715322120223,0.335849017598707,7,114,6.77747027882012,RR,26,20,0.968210039831446,3
149,URLLC,3,4.80328903727439,0.198695991327974,7,114,3,RR,26,20,0.428571428571429,3
150,URLLC,7.22252972117988,3.23138574855109,0.633204411100562,7,114,8,RR,26,20,1.03178996016855,3
151,URLLC,7.77747027882012,3.37735263234307,0.249285269802442,7,114,7.77747027882012,RR,26,20,1.11106718268859,3
152,URLLC,7,4.31592832521054,0.298787846024227,7,114,7,RR,26,20,1,3
153,URLLC,2,1.76872624075467,0.14752898010052,7,114,2,RR,26,20,0.285714285714286,3
154,URLLC,5,6.0554539035784,0.29833318524051,6,114,5,RR,26,20,0.833333333333333,3
155,URLLC,5,8.18938281553564,0.252610084803759,6,114,5,RR,26,20,0.833333333333333,3
156,URLLC,10,5.72475350574277,0.383731968351865,6,114,10,RR,26,20,1.66666666666667,3
157,URLLC,4,5.03071841750502,0.229076215825363,6,114,4,RR,26,20,0.666666666666667,3
158,URLLC,6,6.61665082259399,0.329240670988899,6,114,6,RR,26,20,1,3
159,URLLC,2,5.75350996355632,0.128379569731632,6,114,2,RR,26,20,0.333333333333333,3
160,URLLC,8,7.12479014237179,0.356217132250802,6,114,8,RR,26,20,1.33333333333333,3
161,URLLC,26,10.069302490069,0.414953818689315,6,175,26,PF,29,10,4.33333333333333,-2
162,URLLC,21,9.60924405754192,0.372549488149297,6,175,21,PF,29,10,3.5,-2
163,URLLC,25,10.1609561349309,0.461473464332602,6,175,25,PF,29,10,4.16666666666667,-2
164,URLLC,24,8.54759463556931,0.409569705431382,6,175,24,PF,29,10,4,-2
165,URLLC,29,9.01101010569222,0.569323105920028,6,175,29,PF,29,10,4.83333333333333,-2
166,URLLC,30,9.33567931941735,0.49227312429977,6,175,30,PF,29,10,5,-2
167,URLLC,26,9.59982670984714,0.425888653671958,6,175,26,PF,29,10,4.33333333333333,-2
168,URLLC,28.2158351196385,7.87971253223386,0.774690275800276,6,175,30,PF,29,10,4.70263918660642,-2
169,URLLC,24.7841648803615,9.0530808183466,0.489312026515065,6,175,24.7841648803615,PF,29,10,4.13069414672691,-2
170,URLLC,32,9.78947360464556,0.51976912881634,6,175,32,PF,29,10,5.33333333333333,-2
171,URLLC,31,9.59043528941648,0.46238524953471,6,175,31,PF,29,10,5.16666666666667,-2
172,URLLC,26,7.74680417391346,0.463762710978761,6,175,26,PF,29,10,4.33333333333333,-2
173,URLLC,27,9.3299826461855,0.46012729869932,6,175,27,PF,29,10,4.5,-2
174,URLLC,27,8.63493260750437,0.456968847780795,6,175,27,PF,29,10,4.5,-2
175,URLLC,22,8.31758686932918,0.379919233771627,6,175,22,PF,29,10,3.66666666666667,-2
176,URLLC,34,8.97404488350886,0.527619287278612,6,175,34,PF,29,10,5.66666666666667,-2
177,URLLC,23,8.1516217725584,0.411014536328164,6,175,23,PF,29,10,3.83333333333333,-2
178,URLLC,20,11.8722326486161,0.36186383149758,6,175,20,PF,29,10,3.33333333333333,-2
179,URLLC,20,9.26880793658529,0.367222511930289,6,175,20,PF,29,10,3.33333333333333,-2
180,URLLC,27,8.54768952461161,0.442572703683847,6,175,27,PF,29,10,4.5,-2
181,URLLC,16,12.9473758446703,0.370211797198983,6,122,16,RR,32,9,2.66666666666667,0
182,URLLC,19,13.2237673785639,0.382797776879987,6,122,19,RR,32,9,3.16666666666667,0
183,URLLC,22,12.4363842642106,0.450672776330698,6,122,22,RR,32,9,3.66666666666667,0
184,URLLC,22,12.7257949579221,0.443773905156572,6,122,22,RR,32,9,3.66666666666667,0
185,URLLC,25,10.2039603737623,0.551456845077045,6,122,25,RR,32,9,4.16666666666667,0
186,URLLC,13,9.71092135814937,0.379214165679463,6,122,13,RR,32,9,2.16666666666667,0
187,URLLC,16,13.1024619485052,0.410806701071711,6,122,16,RR,32,9,2.66666666666667,0
188,URLLC,22,12.6496992703672,0.412938355111044,6,122,22,RR,32,9,3.66666666666667,0
189,URLLC,16,11.7400611268575,0.360806693733349,6,122,16,RR,32,9,2.66666666666667,0
190,URLLC,15,12.4579097803642,0.386668162391036,6,122,15,RR,32,9,2.5,0
191,URLLC,8,9.62520963713431,0.212617636684609,6,122,8,RR,32,9,1.33333333333333,0
192,URLLC,18,12.5286465187251,0.490482990346219,6,122,18,RR,32,9,3,0
193,URLLC,18,10.6690897366961,0.392693626677138,6,122,18,RR,32,9,3,0
194,URLLC,21,12.5329912466166,0.433081100109307,6,122,21,RR,32,9,3.5,0
195,URLLC,20.4810196640889,10.8963632875961,0.548668567357524,6,122,21,RR,32,9,3.41350327734815,0
196,URLLC,14.5189803359111,11.880856406866,0.381336729046699,6,122,14.5189803359111,RR,32,9,2.41983005598518,0
197,URLLC,15,12.4680423943897,0.38106787135155,6,122,15,RR,32,9,2.5,0
198,URLLC,19,13.9081969801747,0.370135257896611,6,122,19,RR,32,9,3.16666666666667,0
199,URLLC,13,11.8969304232455,0.373502750882379,6,122,13,RR,32,9,2.16666666666667,0
200,URLLC,17,12.5298941206755,0.388046675750562,6,122,17,RR,32,9,2.83333333333333,0
201,URLLC,11.0395266395495,4.11839184336119,1.47059320832353,6,130,17,RR,25,5,1.83992110659158,-3
202,URLLC,6.44414287956545,5.23124405689118,0.764652212520185,6,130,12.9604733604505,RR,25,5,1.07402381326091,-3
203,URLLC,12.6550706472933,4.45509249541716,0.585727248437545,6,130,14,RR,25,5,2.10917844121556,-3
204,URLLC,8.65507064729334,3.84635295024813,0.397911696719851,6,130,9.34492935270666,RR,25,5,1.44251177454889,-3
205,URLLC,4.68985870541331,4.23873662765354,0.240591404120769,6,130,4.68985870541331,RR,25,5,0.781643117568886,-3
206,URLLC,6,5.81108934303943,0.355918071297038,6,130,6,RR,25,5,1,-3
207,URLLC,11,4.49284902826421,0.485522989992761,6,130,11,RR,25,5,1.83333333333333,-3
208,URLLC,13.6550706472933,5.46040421314769,0.520290132289826,6,130,15,RR,25,5,2.27584510788222,-3
209,URLLC,11.3449293527067,5.67939841542764,0.413542159551373,6,130,11.3449293527067,RR,25,5,1.89082155878444,-3
210,URLLC,13.0395266395495,4.07409754419113,0.670554650975064,6,130,14,RR,25,5,2.17325443992492,-3
211,URLLC,17.9604733604505,5.52213720866021,0.568439244454259,6,130,17.9604733604505,RR,25,5,2.99341222674175,-3
212,URLLC,9.60457025904859,3.76137355098617,0.574831126712328,6,130,10,RR,25,5,1.60076170984143,-3
213,URLLC,17.3954297409514,4.7736093092601,0.67736988365708,6,130,17.3954297409514,RR,25,5,2.89923829015857,-3
214,URLLC,13,6.40001050492804,0.410532170444402,6,130,13,RR,25,5,2.16666666666667,-3
215,URLLC,13,7.15972363150531,0.397005042705699,6,130,13,RR,25,5,2.16666666666667,-3
216,URLLC,17.048713138614,4.05064259496174,1.1421039572005,6,130,22,RR,25,5,2.84145218976901,-3
217,URLLC,15.951286861386,2.37614061143656,0.515551168947053,6,130,15.951286861386,RR,25,5,2.65854781023099,-3
218,URLLC,13,5.38438187986024,0.432391144383671,6,130,13,RR,25,5,2.16666666666667,-3
219,URLLC,13,3.03719371626162,0.627363370929071,6,130,13,RR,25,5,2.16666666666667,-3
220,URLLC,9,4.26848737876435,0.308237293708757,6,130,9,RR,25,5,1.5,-3
221,URLLC,35,13.3309235603292,0.482504268367019,6,184,35,PF,32,10,5.83333333333333,2
222,URLLC,32,13.0449224806083,0.390695214425407,6,184,32,PF,32,10,5.33333333333333,2
223,URLLC,23,12.3565673823319,0.389621422768391,6,184,23,PF,32,10,3.83333333333333,2
224,URLLC,34,11.303086415715,0.460517542928163,6,184,34,PF,32,10,5.66666666666667,2
225,URLLC,27,11.382447759163,0.40157895861864,6,184,27,PF,32,10,4.5,2
226,URLLC,29,12.8105225097377,0.402109284246792,6,184,29,PF,32,10,4.83333333333333,2
227,URLLC,28,12.9923566937459,0.358699002195327,6,184,28,PF,32,10,4.66666666666667,2
228,URLLC,24,8.39347725363525,0.483576257519338,6,184,24,PF,32,10,4,2
229,URLLC,36,12.4026145938326,0.522326454940455,6,184,36,PF,32,10,6,2
230,URLLC,35,13.3681725857011,0.369289457432482,6,184,35,PF,32,10,5.83333333333333,2
231,URLLC,27,11.6586865444384,0.387989368768304,6,184,27,PF,32,10,4.5,2
232,URLLC,29,11.1386226655331,0.358597518254157,6,184,29,PF,32,10,4.83333333333333,2
233,URLLC,34,11.1781587436705,0.415049228005209,6,184,34,PF,32,10,5.66666666666667,2
234,URLLC,38,13.1691186386639,0.442767562233011,6,184,38,PF,32,10,6.33333333333333,2
235,URLLC,23,10.6056722167638,0.397412759812214,6,184,23,PF,32,10,3.83333333333333,2
236,URLLC,30,13.5112900841152,0.449164749573755,6,184,30,PF,32,10,5,2
237,URLLC,33,12.5478759866194,0.386515665910204,6,184,33,PF,32,10,5.5,2
